,0,tag
7,ve nonimmunizing disease is still endemic in many developing countries and is responsible for a high mortality the aim of our work was to describe the management of patients admitted to the icu for tetanus patie,outcome
7,he majority of patients were mechanically ventilated 83 had central venous line 80 had either severe sepsis or septic shock 86 were under largespectrum antibiotherapy 96 for more than 3 days 72 antifungal tre,outcome
7,eted therapy 70 antifungal deescalation was performed in only 2 infection resolved in 42 and overall mortality was 63 conclusion antifungal prescription is not exceptional in tunisian icus the preemptive empiric,outcome
7,tide cpeptide has protective immunomodulatory features its levels may be affected by the presence of sepsis and exogenous insulin treatment we aimed to assess how sepsis and exogenous insulin administration a,outcome
7, in eight volunteers in patients unexposed to exogenous insulin therapy we first compared those with sepsis to those without then we compared septic patients unexposed to insulin therapy to those with sepsis ,outcome
7,ated with cpeptide levels and cpeptide to insulin ratio using multivariate linear regression results sepsis was diagnosed in 22 44 patients diabetic patients with sepsis had significantly higher cpeptide leve,outcome
7,ls compared to healthy controls 25 18  28 vs 05 05  06 nmoll p  001 diabetic patients with sepsis had a 5fold higher cpeptide to insulin ratio compared to controls 48 33  72 vs 10 10  13 p  001 and ,outcome
7,levels and glucose intake cpeptide to insulin ratio was significantly and positively associated with sepsis and negatively with exogenous insulin therapy p  003 and p  001 respectively conclusion in type 2 di,outcome
7,abetic critically ill patients sepsis is associated with a marked increase in cpeptide and cpeptide to insulin ratio implying uncoupling o,outcome
7,data remains unclear and controversial concerning nonhiv relatedpatients we evaluated the effects on mortality of early adjunctive corticosteroid therapy in nonhiv pcprelated patients,outcome
7,ncalmette a cancer referral centre from january12010 to december312016 we compared 30days and 1year mortality rate change in the respiratory item of the sequential organ failure assessment score delta sofaresp ,outcome
7,es n  107 805 solid tumor n  27 203 and stem cell transplantation n  17 128 overall 30days and 1year mortality was respectively 241 and 582 ipw analysis found no differences on 30days hr  145 95 ci 07304 p  0321,outcome
7, and 1year hr  125 ci 95 075209 p  039 mortality rate between the both groups in the same way no differences in deltasofaresp sofaaggravation use of ,outcome
7,py in nonhiv patients with pcp was not associated with improved outcomes concerning 30days and 1year mortality and respiratory evolution further studies are needed to evaluated this therapeutic strategy introduc,outcome
7,ssessing diagnostic accuracy 12 to illustrate this relationship in nonhiv patients with pneumocystis pneumonia whose prevalence is low and where available diagnostic tests have high intrinsic performance this st,outcome
7,udy aims to assess posttest probability of pneumocystis pneumonia according to results of pcr and bdg tests in nonhiv patients with arf patients and methods a systema,outcome
7,was performed to assess diagnostic performance of pcr and betadglucan bdg prevalence of pneumocystis pneumonia was assessed in a dataset of 2243 immunocompromised patients with arf using supervised classificatio,outcome
7,n tree prevalence of pneumocystis pneumonia was simulated using r software and assuming a normal distribution in 5000 subjects on the basis of p,outcome
7,ssed using bayes theorem analyses were performed using r software results prevalence of pneumocystis pneumonia in arf patients was 41 95 ci 335 supervised classification identified 4 subgroups patients without g,outcome
7,usion although both pcr and bdg yield a high intrinsic performance the low incidence of pneumocystis pneumonia translates into limited ppv even in the highest risk group our results underline the need for adequa,outcome
7,lcitonin neither the experts nor the algorithm were able to predict the responsible pathogens of the pneumonia discriminant abilities of the algorithm were moderate to low lr   212 for viral and 629 for bacteria,outcome
7,l pneumonia and discriminant abilities of experts were low to very low lr   381 for viral and 189 for bacterial ,outcome
7,nor criteria 89 of patients had septic emboli 56 fever and 33 predisposing heart condition the 28day mortality was 67 conclusion in the absence of risk factors communityacquired sa bacteriuria should not be inte,outcome
7,dtype phenotype of antibiotic resistance all patients were febrile with neurologic signs headache 56 stroke 20 nuchal stiffness 52 glasgow coma scale alteration 10 914 the median igs score was 56 3657 the hos,outcome
7,pital mortality rate was 52 patients stayed in icus for 10 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 days requiring mech,outcome
